#timestamp rating
08/11/09 0.57
08/11/09 0.58
08/11/09 0.58
22/11/09 0.58
22/11/09 0.57
22/11/09 0.57
18/01/10 0.57
18/01/10 0.57
18/01/10 0.57
18/01/10 0.57
18/01/10 0.57
08/02/10 0.57
08/02/10 0.58
08/02/10 0.58
22/02/10 0.57
22/02/10 0.57
22/02/10 0.57
22/02/10 0.56
22/02/10 0.56
11/03/10 0.56
11/03/10 0.55
11/03/10 0.55
24/03/10 0.54
09/08/10 0.53
09/08/10 0.53
09/08/10 0.53
09/08/10 0.53
15/08/10 0.53
15/08/10 0.53
15/08/10 0.53
30/08/10 0.52
30/08/10 0.52
30/08/10 0.53
30/08/10 0.53
30/08/10 0.53
30/08/10 0.53
30/08/10 0.53
04/10/10 0.53
04/10/10 0.54
04/10/10 0.54
04/10/10 0.54
10/10/10 0.55
10/10/10 0.55
10/10/10 0.55
10/10/10 0.55
01/11/10 0.55
01/11/10 0.55
01/11/10 0.55
01/11/10 0.55
01/11/10 0.55
07/11/10 0.55
07/11/10 0.55
21/11/10 0.55
21/11/10 0.55
21/11/10 0.55
21/11/10 0.55
17/01/11 0.55
17/01/11 0.55
17/01/11 0.55
17/01/11 0.55
17/01/11 0.56
17/01/11 0.56
17/01/11 0.56
21/02/11 0.56
21/02/11 0.56
21/02/11 0.56
21/02/11 0.56
21/02/11 0.57
10/03/11 0.57
10/03/11 0.57
10/03/11 0.57
10/03/11 0.57
10/03/11 0.57
10/03/11 0.57
23/03/11 0.57
23/03/11 0.58
23/03/11 0.58
23/03/11 0.58
23/03/11 0.58
23/03/11 0.58
08/08/11 0.58
08/08/11 0.58
08/08/11 0.58
08/08/11 0.58
08/08/11 0.58
14/08/11 0.58
14/08/11 0.58
14/08/11 0.57
14/08/11 0.58
14/08/11 0.57
29/08/11 0.58
29/08/11 0.58
29/08/11 0.58
29/08/11 0.58
29/08/11 0.58
29/08/11 0.58
29/08/11 0.58
31/10/11 0.58
31/10/11 0.58
31/10/11 0.58
31/10/11 0.58
07/11/11 0.58
07/11/11 0.58
20/11/11 0.58
20/11/11 0.57
20/11/11 0.57
